order_id,company_id,order_date,channel,product_category,gross_amount,fee_amount,net_amount,is_cancelled,is_returned
O16975,C004,2026-05-19,오픈마켓,생활용품,42498,1871,40627,False,False
O16976,C004,2026-05-19,오픈마켓,식품,168380,11212,157168,False,False
O16977,C005,2026-05-19,자사몰,생활용품,90095,5565,84530,False,False
O16978,C005,2026-05-19,자사몰,패션잡화,245083,16163,228920,False,False
O16979,C005,2026-05-19,자사몰,뷰티,365062,15446,349616,False,False
O16980,C005,2026-05-19,자사몰,뷰티,180537,13225,167312,False,False
O16981,C005,2026-05-19,자사몰,패션잡화,392680,26381,366299,False,False
O16982,C005,2026-05-19,자사몰,뷰티,314365,18576,0,True,False
O16983,C005,2026-05-19,자사몰,뷰티,416443,18040,398403,False,False
O16984,C005,2026-05-19,자사몰,패션잡화,135076,9273,125803,False,False
O16985,C005,2026-05-19,자사몰,디지털,342258,16953,325305,False,False
O16986,C001,2026-05-20,자사몰,식품,313485,20631,292854,False,False
O16987,C001,2026-05-20,자사몰,생활용품,233441,16867,216574,False,False
O16988,C001,2026-05-20,자사몰,뷰티,161832,8441,153391,False,False
O16989,C001,2026-05-20,자사몰,식품,322893,18006,304887,False,False
O16990,C001,2026-05-20,자사몰,패션잡화,50046,2688,47358,False,False
O16991,C001,2026-05-20,자사몰,뷰티,409759,22713,387046,False,False
O16992,C001,2026-05-20,자사몰,디지털,343753,19119,324634,False,True
O16993,C001,2026-05-20,자사몰,생활용품,187121,6602,180519,False,False
O16994,C001,2026-05-20,자사몰,식품,315626,14086,301540,False,False
O16995,C001,2026-05-20,자사몰,패션잡화,287555,8400,279155,False,False
O16996,C001,2026-05-20,자사몰,생활용품,274391,12233,262158,False,False
O16997,C001,2026-05-20,자사몰,패션잡화,45644,1685,43959,False,False
O16998,C002,2026-05-20,오픈마켓,디지털,351385,11459,339926,False,False
O16999,C002,2026-05-20,오픈마켓,생활용품,208448,8144,200304,False,False
O17000,C002,2026-05-20,오픈마켓,뷰티,170049,5050,0,True,False
O17001,C002,2026-05-20,오픈마켓,식품,368008,27451,340557,False,True
O17002,C002,2026-05-20,오픈마켓,생활용품,282256,11116,271140,False,False
O17003,C002,2026-05-20,오픈마켓,식품,272565,16931,255634,False,False
O17004,C002,2026-05-20,오픈마켓,디지털,87218,3331,83887,False,False
O17005,C002,2026-05-20,오픈마켓,패션잡화,153039,7301,145738,False,False
O17006,C003,2026-05-20,라이브,생활용품,248809,9758,239051,False,False
O17007,C003,2026-05-20,라이브,식품,54468,4040,50428,False,False
O17008,C003,2026-05-20,라이브,뷰티,212711,9247,203464,False,False
O17009,C003,2026-05-20,라이브,디지털,300242,22381,277861,False,False
O17010,C003,2026-05-20,라이브,식품,60294,2348,57946,False,False
O17011,C003,2026-05-20,라이브,패션잡화,148066,7543,140523,False,False
O17012,C003,2026-05-20,라이브,디지털,154501,7444,147057,False,False
O17013,C003,2026-05-20,라이브,식품,224659,6145,218514,False,True
O17014,C003,2026-05-20,라이브,뷰티,382511,23515,358996,False,False
O17015,C003,2026-05-20,라이브,생활용품,276465,17774,258691,False,False
O17016,C004,2026-05-20,오픈마켓,패션잡화,285697,19145,266552,False,False
O17017,C004,2026-05-20,오픈마켓,뷰티,311645,21725,289920,False,False
O17018,C004,2026-05-20,오픈마켓,디지털,46058,2059,43999,False,False
O17019,C004,2026-05-20,오픈마켓,식품,204421,9167,195254,False,False
O17020,C004,2026-05-20,오픈마켓,디지털,158976,11586,147390,False,False
O17021,C004,2026-05-20,오픈마켓,패션잡화,245250,15373,229877,False,False
O17022,C004,2026-05-20,오픈마켓,생활용품,125294,7222,118072,False,False
O17023,C004,2026-05-20,오픈마켓,식품,196545,13335,183210,False,False
O17024,C004,2026-05-20,오픈마켓,패션잡화,48521,2988,45533,False,False
O17025,C004,2026-05-20,오픈마켓,식품,56737,3277,53460,False,False
O17026,C004,2026-05-20,오픈마켓,패션잡화,51526,3395,48131,False,False
O17027,C004,2026-05-20,오픈마켓,패션잡화,204821,8708,196113,False,False
O17028,C005,2026-05-20,자사몰,뷰티,228775,10098,218677,False,False
O17029,C005,2026-05-20,자사몰,패션잡화,373739,20810,352929,False,False
O17030,C005,2026-05-20,자사몰,디지털,32662,2217,30445,False,False
O17031,C005,2026-05-20,자사몰,패션잡화,378564,12104,366460,False,False
O17032,C005,2026-05-20,자사몰,식품,46963,3279,43684,False,True
O17033,C001,2026-05-21,자사몰,식품,252673,12979,239694,False,False
O17034,C001,2026-05-21,자사몰,식품,107389,3163,104226,False,False
O17035,C001,2026-05-21,자사몰,패션잡화,90479,2933,87546,False,False
O17036,C001,2026-05-21,자사몰,디지털,302921,9588,293333,False,False
O17037,C001,2026-05-21,자사몰,식품,265174,8843,256331,False,False
O17038,C001,2026-05-21,자사몰,식품,228933,12319,216614,False,False
O17039,C001,2026-05-21,자사몰,뷰티,359403,19453,339950,False,False
O17040,C001,2026-05-21,자사몰,디지털,327199,22575,304624,False,False
O17041,C001,2026-05-21,자사몰,디지털,231774,6698,225076,False,False
O17042,C002,2026-05-21,오픈마켓,패션잡화,367576,18998,348578,False,False
O17043,C002,2026-05-21,오픈마켓,생활용품,116536,4751,111785,False,False
O17044,C002,2026-05-21,오픈마켓,식품,363803,26478,337325,False,False
O17045,C002,2026-05-21,오픈마켓,뷰티,283685,15098,268587,False,False
O17046,C002,2026-05-21,오픈마켓,식품,295497,17418,278079,False,False
O17047,C002,2026-05-21,오픈마켓,식품,181631,6546,175085,False,False
O17048,C002,2026-05-21,오픈마켓,패션잡화,369862,24325,0,True,False
O17049,C002,2026-05-21,오픈마켓,생활용품,411174,13517,397657,False,False
O17050,C002,2026-05-21,오픈마켓,디지털,222626,13603,209023,False,False
O17051,C002,2026-05-21,오픈마켓,뷰티,160213,6792,153421,False,False
O17052,C003,2026-05-21,라이브,뷰티,104475,3239,101236,False,False
O17053,C003,2026-05-21,라이브,패션잡화,252736,16449,236287,False,False
O17054,C003,2026-05-21,라이브,디지털,375487,27929,347558,False,False
O17055,C003,2026-05-21,라이브,생활용품,385051,10317,374734,False,False
O17056,C003,2026-05-21,라이브,생활용품,151232,7893,143339,False,True
O17057,C003,2026-05-21,라이브,디지털,264243,13159,251084,False,False
O17058,C003,2026-05-21,라이브,생활용품,374522,26534,347988,False,False
O17059,C003,2026-05-21,라이브,디지털,53621,2656,50965,False,False
O17060,C003,2026-05-21,라이브,뷰티,384753,26692,358061,False,False
O17061,C003,2026-05-21,라이브,생활용품,116771,8334,108437,False,False
O17062,C004,2026-05-21,오픈마켓,식품,204851,7968,196883,False,False
O17063,C004,2026-05-21,오픈마켓,식품,110657,5857,104800,False,False
O17064,C004,2026-05-21,오픈마켓,생활용품,137886,7818,130068,False,False
O17065,C004,2026-05-21,오픈마켓,뷰티,119206,5532,113674,False,False
O17066,C004,2026-05-21,오픈마켓,디지털,208561,12776,195785,False,False
O17067,C004,2026-05-21,오픈마켓,식품,61972,1880,60092,False,False
O17068,C004,2026-05-21,오픈마켓,패션잡화,281284,8167,273117,False,False
O17069,C004,2026-05-21,오픈마켓,식품,390235,15165,375070,False,False
O17070,C004,2026-05-21,오픈마켓,디지털,317445,21662,295783,False,True
O17071,C004,2026-05-21,오픈마켓,패션잡화,138421,9666,128755,False,False
O17072,C004,2026-05-21,오픈마켓,생활용품,142125,4401,137724,False,False
O17073,C004,2026-05-21,오픈마켓,디지털,157286,10834,146452,False,False
O17074,C004,2026-05-21,오픈마켓,식품,37418,2711,34707,False,False
O17075,C004,2026-05-21,오픈마켓,뷰티,395839,15379,380460,False,False
O17076,C004,2026-05-21,오픈마켓,뷰티,222442,9625,212817,False,False
O17077,C004,2026-05-21,오픈마켓,생활용품,323008,18472,304536,False,False
O17078,C005,2026-05-21,자사몰,패션잡화,375590,27770,347820,False,False
O17079,C005,2026-05-21,자사몰,디지털,195432,10943,184489,False,False
O17080,C005,2026-05-21,자사몰,패션잡화,90408,2725,0,True,False
O17081,C005,2026-05-21,자사몰,식품,246033,7688,238345,False,False
O17082,C005,2026-05-21,자사몰,생활용품,337705,16433,321272,False,False
O17083,C005,2026-05-21,자사몰,생활용품,120475,7609,112866,False,False
O17084,C005,2026-05-21,자사몰,디지털,57414,2648,54766,False,True
O17085,C005,2026-05-21,자사몰,생활용품,148437,8780,139657,False,False
O17086,C005,2026-05-21,자사몰,디지털,101026,4564,96462,False,False
O17087,C005,2026-05-21,자사몰,생활용품,369547,18685,350862,False,False
O17088,C005,2026-05-21,자사몰,패션잡화,143081,6236,136845,False,False
O17089,C005,2026-05-21,자사몰,식품,117237,7657,109580,False,False
O17090,C005,2026-05-21,자사몰,뷰티,42503,2008,40495,False,False
O17091,C005,2026-05-21,자사몰,생활용품,416622,13585,403037,False,False
O17092,C005,2026-05-21,자사몰,디지털,124611,9093,115518,False,False
O17093,C001,2026-05-22,자사몰,생활용품,411365,16121,395244,False,False
O17094,C001,2026-05-22,자사몰,패션잡화,245591,7632,237959,False,False
O17095,C001,2026-05-22,자사몰,패션잡화,364081,18359,345722,False,False
O17096,C001,2026-05-22,자사몰,디지털,331877,24227,307650,False,False
O17097,C001,2026-05-22,자사몰,식품,237410,16767,220643,False,False
O17098,C001,2026-05-22,자사몰,식품,201926,13248,0,True,False
O17099,C001,2026-05-22,자사몰,뷰티,165128,5126,160002,False,False
O17100,C001,2026-05-22,자사몰,식품,153271,8396,144875,False,False
O17101,C001,2026-05-22,자사몰,식품,36404,2358,34046,False,False
O17102,C001,2026-05-22,자사몰,패션잡화,137168,7942,129226,False,False
O17103,C001,2026-05-22,자사몰,뷰티,108798,6501,102297,False,False
O17104,C001,2026-05-22,자사몰,디지털,146740,5763,140977,False,False
O17105,C001,2026-05-22,자사몰,식품,123154,3612,119542,False,True
O17106,C002,2026-05-22,오픈마켓,패션잡화,174634,4958,169676,False,False
O17107,C002,2026-05-22,오픈마켓,패션잡화,360636,26277,334359,False,True
O17108,C002,2026-05-22,오픈마켓,뷰티,193953,12835,181118,False,False
O17109,C002,2026-05-22,오픈마켓,패션잡화,293929,13979,279950,False,False
O17110,C002,2026-05-22,오픈마켓,생활용품,130410,7361,123049,False,False
O17111,C002,2026-05-22,오픈마켓,뷰티,224339,14944,209395,False,False
O17112,C002,2026-05-22,오픈마켓,디지털,310842,19428,291414,False,False
O17113,C002,2026-05-22,오픈마켓,식품,407291,24630,382661,False,True
O17114,C002,2026-05-22,오픈마켓,생활용품,222182,12230,209952,False,False
O17115,C002,2026-05-22,오픈마켓,패션잡화,388357,26754,361603,False,False
O17116,C002,2026-05-22,오픈마켓,생활용품,381086,12504,368582,False,False
O17117,C002,2026-05-22,오픈마켓,뷰티,143367,6935,136432,False,False
O17118,C002,2026-05-22,오픈마켓,식품,197787,12952,184835,False,False
O17119,C002,2026-05-22,오픈마켓,생활용품,318101,21947,296154,False,False
O17120,C002,2026-05-22,오픈마켓,식품,141169,6430,134739,False,False
O17121,C003,2026-05-22,라이브,식품,50389,3111,47278,False,False
O17122,C003,2026-05-22,라이브,생활용품,286970,13296,273674,False,False
O17123,C003,2026-05-22,라이브,생활용품,208668,14016,194652,False,False
O17124,C003,2026-05-22,라이브,생활용품,256420,13795,242625,False,False
O17125,C003,2026-05-22,라이브,디지털,185623,4983,180640,False,True
O17126,C003,2026-05-22,라이브,생활용품,325615,17694,307921,False,False
O17127,C003,2026-05-22,라이브,패션잡화,47805,2412,45393,False,False
O17128,C003,2026-05-22,라이브,생활용품,59993,2802,57191,False,False
O17129,C003,2026-05-22,라이브,디지털,271946,13537,258409,False,False
O17130,C003,2026-05-22,라이브,식품,374988,16367,358621,False,False
O17131,C003,2026-05-22,라이브,패션잡화,270733,18589,252144,False,False
O17132,C003,2026-05-22,라이브,식품,336637,13034,323603,False,False
O17133,C004,2026-05-22,오픈마켓,생활용품,257071,12244,244827,False,False
O17134,C004,2026-05-22,오픈마켓,패션잡화,124812,5032,119780,False,False
O17135,C004,2026-05-22,오픈마켓,식품,284307,15665,268642,False,False
O17136,C004,2026-05-22,오픈마켓,뷰티,151732,10466,141266,False,False
O17137,C004,2026-05-22,오픈마켓,디지털,293524,15985,277539,False,False
O17138,C004,2026-05-22,오픈마켓,패션잡화,268667,9118,259549,False,False
O17139,C004,2026-05-22,오픈마켓,생활용품,247697,6332,241365,False,False
O17140,C004,2026-05-22,오픈마켓,식품,211318,12141,199177,False,False
O17141,C004,2026-05-22,오픈마켓,디지털,367566,10226,357340,False,False
O17142,C004,2026-05-22,오픈마켓,디지털,364837,16446,348391,False,False
O17143,C004,2026-05-22,오픈마켓,식품,396138,14990,381148,False,False
O17144,C005,2026-05-22,자사몰,패션잡화,300785,10577,290208,False,False
O17145,C005,2026-05-22,자사몰,생활용품,129196,5387,123809,False,False
O17146,C005,2026-05-22,자사몰,생활용품,175193,11644,163549,False,False
O17147,C005,2026-05-22,자사몰,디지털,217735,7106,210629,False,False
O17148,C001,2026-05-23,자사몰,식품,343366,25422,317944,False,False
O17149,C001,2026-05-23,자사몰,뷰티,414404,25086,389318,False,False
O17150,C001,2026-05-23,자사몰,생활용품,125206,8220,116986,False,False
O17151,C001,2026-05-23,자사몰,패션잡화,347452,17886,329566,False,False
O17152,C001,2026-05-23,자사몰,생활용품,325631,17955,307676,False,False
O17153,C001,2026-05-23,자사몰,뷰티,251018,14359,236659,False,False
O17154,C001,2026-05-23,자사몰,식품,38474,1038,37436,False,False
O17155,C001,2026-05-23,자사몰,식품,347501,9036,338465,False,False
O17156,C001,2026-05-23,자사몰,패션잡화,408773,14340,394433,False,False
O17157,C002,2026-05-23,오픈마켓,뷰티,385826,28436,357390,False,False
O17158,C002,2026-05-23,오픈마켓,뷰티,45963,2109,43854,False,False
O17159,C002,2026-05-23,오픈마켓,패션잡화,90987,4811,86176,False,False
O17160,C002,2026-05-23,오픈마켓,패션잡화,205997,6747,0,True,False
O17161,C002,2026-05-23,오픈마켓,디지털,211549,7272,204277,False,False
O17162,C002,2026-05-23,오픈마켓,디지털,301843,11983,289860,False,False
O17163,C002,2026-05-23,오픈마켓,뷰티,248563,6746,241817,False,False
O17164,C002,2026-05-23,오픈마켓,디지털,293103,13651,279452,False,False
O17165,C002,2026-05-23,오픈마켓,패션잡화,151493,8869,142624,False,False
O17166,C003,2026-05-23,라이브,생활용품,295272,16387,278885,False,False
O17167,C003,2026-05-23,라이브,식품,416886,20905,395981,False,False
O17168,C003,2026-05-23,라이브,생활용품,191055,8163,182892,False,False
O17169,C003,2026-05-23,라이브,패션잡화,262996,18057,244939,False,False
O17170,C003,2026-05-23,라이브,디지털,83843,6024,77819,False,False
O17171,C003,2026-05-23,라이브,뷰티,42503,2147,40356,False,False
O17172,C003,2026-05-23,라이브,생활용품,259729,18150,241579,False,False
O17173,C003,2026-05-23,라이브,생활용품,227268,13348,213920,False,False
O17174,C003,2026-05-23,라이브,식품,94886,4718,90168,False,False
O17175,C003,2026-05-23,라이브,뷰티,247082,9393,237689,False,False
O17176,C004,2026-05-23,오픈마켓,뷰티,392663,12449,380214,False,False
O17177,C004,2026-05-23,오픈마켓,생활용품,371246,15350,355896,False,False
O17178,C004,2026-05-23,오픈마켓,식품,120833,3027,117806,False,False
O17179,C004,2026-05-23,오픈마켓,식품,119175,7330,111845,False,True
O17180,C004,2026-05-23,오픈마켓,식품,419445,16958,402487,False,False
O17181,C004,2026-05-23,오픈마켓,생활용품,241396,12276,229120,False,False
O17182,C004,2026-05-23,오픈마켓,생활용품,323979,18460,305519,False,False
O17183,C005,2026-05-23,자사몰,생활용품,296873,9326,0,True,False
O17184,C005,2026-05-23,자사몰,패션잡화,50407,1655,48752,False,False
O17185,C005,2026-05-23,자사몰,디지털,121837,5959,0,True,False
O17186,C005,2026-05-23,자사몰,식품,124442,8397,116045,False,True
O17187,C005,2026-05-23,자사몰,패션잡화,283383,7832,275551,False,False
O17188,C005,2026-05-23,자사몰,생활용품,400081,17866,382215,False,False
O17189,C005,2026-05-23,자사몰,패션잡화,248414,18249,230165,False,False
O17190,C005,2026-05-23,자사몰,뷰티,326424,21534,304890,False,False
O17191,C005,2026-05-23,자사몰,생활용품,104337,4994,99343,False,False
O17192,C005,2026-05-23,자사몰,디지털,279073,20453,258620,False,False
O17193,C005,2026-05-23,자사몰,뷰티,323922,9929,313993,False,False
O17194,C005,2026-05-23,자사몰,식품,330456,11434,319022,False,False
O17195,C001,2026-05-24,자사몰,뷰티,67013,2476,64537,False,False
O17196,C001,2026-05-24,자사몰,식품,284324,7694,276630,False,False
O17197,C001,2026-05-24,자사몰,패션잡화,375943,13244,362699,False,False
O17198,C001,2026-05-24,자사몰,식품,179224,13044,166180,False,False
O17199,C001,2026-05-24,자사몰,생활용품,412665,27920,384745,False,False
O17200,C001,2026-05-24,자사몰,생활용품,416890,30141,386749,False,False
O17201,C001,2026-05-24,자사몰,뷰티,159448,11197,148251,False,False
O17202,C001,2026-05-24,자사몰,뷰티,47516,3106,44410,False,False
O17203,C001,2026-05-24,자사몰,생활용품,237382,12565,224817,False,False
O17204,C001,2026-05-24,자사몰,패션잡화,339937,22947,316990,False,False
O17205,C001,2026-05-24,자사몰,생활용품,378573,16266,362307,False,False
O17206,C001,2026-05-24,자사몰,패션잡화,379307,11957,367350,False,False
O17207,C002,2026-05-24,오픈마켓,디지털,256466,9055,247411,False,True
O17208,C002,2026-05-24,오픈마켓,식품,157328,5263,152065,False,False
O17209,C002,2026-05-24,오픈마켓,디지털,379088,27565,351523,False,False
O17210,C002,2026-05-24,오픈마켓,생활용품,381291,24546,356745,False,True
O17211,C002,2026-05-24,오픈마켓,식품,108800,3476,105324,False,False
O17212,C002,2026-05-24,오픈마켓,생활용품,357474,20448,337026,False,False
O17213,C002,2026-05-24,오픈마켓,디지털,188387,5045,183342,False,True
O17214,C002,2026-05-24,오픈마켓,뷰티,407873,12484,395389,False,False
O17215,C002,2026-05-24,오픈마켓,식품,386425,12340,374085,False,False
O17216,C002,2026-05-24,오픈마켓,생활용품,127190,8270,118920,False,False
O17217,C002,2026-05-24,오픈마켓,식품,194057,9537,184520,False,False
O17218,C002,2026-05-24,오픈마켓,디지털,349990,10815,339175,False,False
O17219,C002,2026-05-24,오픈마켓,뷰티,50557,3620,46937,False,False
O17220,C003,2026-05-24,라이브,생활용품,103851,4040,99811,False,False
O17221,C003,2026-05-24,라이브,패션잡화,50962,1447,49515,False,False
O17222,C003,2026-05-24,라이브,디지털,345803,11848,333955,False,False
O17223,C003,2026-05-24,라이브,뷰티,65510,3984,61526,False,False
O17224,C003,2026-05-24,라이브,뷰티,106270,6954,99316,False,False
O17225,C003,2026-05-24,라이브,뷰티,283988,15026,268962,False,False
O17226,C003,2026-05-24,라이브,디지털,344226,20750,323476,False,False
O17227,C003,2026-05-24,라이브,생활용품,76165,3541,72624,False,False
O17228,C003,2026-05-24,라이브,뷰티,136128,6727,129401,False,False
O17229,C003,2026-05-24,라이브,뷰티,113982,4063,109919,False,False
O17230,C003,2026-05-24,라이브,식품,225979,6370,219609,False,True
O17231,C003,2026-05-24,라이브,식품,329864,22270,307594,False,False
O17232,C003,2026-05-24,라이브,패션잡화,366755,25708,341047,False,False
O17233,C003,2026-05-24,라이브,패션잡화,51942,2538,49404,False,False
O17234,C003,2026-05-24,라이브,생활용품,346498,9951,336547,False,False
O17235,C004,2026-05-24,오픈마켓,뷰티,376482,21903,354579,False,False
O17236,C004,2026-05-24,오픈마켓,식품,42372,2019,40353,False,False
O17237,C004,2026-05-24,오픈마켓,디지털,286116,20741,265375,False,False
O17238,C004,2026-05-24,오픈마켓,생활용품,380236,10160,370076,False,False
O17239,C004,2026-05-24,오픈마켓,생활용품,341565,22333,0,True,False
O17240,C004,2026-05-24,오픈마켓,패션잡화,94353,2960,91393,False,False
O17241,C004,2026-05-24,오픈마켓,패션잡화,246611,18137,228474,False,False
O17242,C004,2026-05-24,오픈마켓,식품,102311,3547,98764,False,False
O17243,C004,2026-05-24,오픈마켓,패션잡화,255849,8119,247730,False,False
O17244,C004,2026-05-24,오픈마켓,뷰티,368917,15347,353570,False,False
O17245,C004,2026-05-24,오픈마켓,디지털,394974,15006,379968,False,False
O17246,C004,2026-05-24,오픈마켓,디지털,39895,1776,38119,False,False
O17247,C004,2026-05-24,오픈마켓,패션잡화,61238,2107,59131,False,False
O17248,C004,2026-05-24,오픈마켓,생활용품,395698,23598,372100,False,False
O17249,C005,2026-05-24,자사몰,생활용품,197510,6105,0,True,False
O17250,C005,2026-05-24,자사몰,식품,333525,20594,312931,False,False
O17251,C005,2026-05-24,자사몰,뷰티,186801,10560,176241,False,False
O17252,C005,2026-05-24,자사몰,생활용품,269671,19835,249836,False,False
O17253,C005,2026-05-24,자사몰,생활용품,123427,8990,114437,False,False
O17254,C005,2026-05-24,자사몰,디지털,36523,2114,34409,False,False
O17255,C005,2026-05-24,자사몰,뷰티,341663,14514,327149,False,True
O17256,C005,2026-05-24,자사몰,생활용품,359726,20279,339447,False,False
O17257,C005,2026-05-24,자사몰,식품,212268,8395,203873,False,False
O17258,C001,2026-05-25,자사몰,패션잡화,152355,8648,143707,False,False
O17259,C001,2026-05-25,자사몰,식품,200536,5151,195385,False,False
O17260,C001,2026-05-25,자사몰,패션잡화,313526,8946,304580,False,False
O17261,C001,2026-05-25,자사몰,뷰티,303663,12309,291354,False,False
O17262,C001,2026-05-25,자사몰,식품,403096,11387,0,True,False
O17263,C001,2026-05-25,자사몰,식품,252074,18673,233401,False,False
O17264,C001,2026-05-25,자사몰,식품,390126,15821,374305,False,False
O17265,C001,2026-05-25,자사몰,생활용품,400149,12327,387822,False,False
O17266,C001,2026-05-25,자사몰,패션잡화,250043,12634,237409,False,False
O17267,C001,2026-05-25,자사몰,뷰티,207156,8610,198546,False,False
O17268,C001,2026-05-25,자사몰,뷰티,104022,3582,100440,False,False
O17269,C001,2026-05-25,자사몰,패션잡화,174699,12520,0,True,False
O17270,C001,2026-05-25,자사몰,생활용품,373969,22513,351456,False,False
O17271,C001,2026-05-25,자사몰,패션잡화,335486,21135,314351,False,False
O17272,C001,2026-05-25,자사몰,식품,47871,3493,44378,False,False
O17273,C001,2026-05-25,자사몰,패션잡화,55393,2140,53253,False,False
O17274,C002,2026-05-25,오픈마켓,패션잡화,77606,3064,74542,False,False
O17275,C002,2026-05-25,오픈마켓,패션잡화,171865,8720,163145,False,False
O17276,C002,2026-05-25,오픈마켓,패션잡화,133968,3531,130437,False,False
O17277,C002,2026-05-25,오픈마켓,패션잡화,206480,7084,199396,False,False
O17278,C002,2026-05-25,오픈마켓,생활용품,143985,7283,136702,False,False
O17279,C002,2026-05-25,오픈마켓,생활용품,210183,10711,199472,False,False
O17280,C002,2026-05-25,오픈마켓,디지털,67936,3345,64591,False,False
O17281,C002,2026-05-25,오픈마켓,뷰티,53111,3819,0,True,False
O17282,C002,2026-05-25,오픈마켓,식품,332048,15175,316873,False,False
O17283,C002,2026-05-25,오픈마켓,뷰티,376069,14008,362061,False,False
O17284,C002,2026-05-25,오픈마켓,디지털,218762,10143,208619,False,False
O17285,C002,2026-05-25,오픈마켓,뷰티,238464,8362,230102,False,False
O17286,C002,2026-05-25,오픈마켓,패션잡화,64681,2464,62217,False,False
O17287,C003,2026-05-25,라이브,뷰티,223604,5632,217972,False,False
O17288,C003,2026-05-25,라이브,디지털,253109,8200,244909,False,False
O17289,C003,2026-05-25,라이브,생활용품,138372,6158,132214,False,False
O17290,C003,2026-05-25,라이브,뷰티,127229,3999,123230,False,False
O17291,C003,2026-05-25,라이브,생활용품,184461,9798,174663,False,False
O17292,C003,2026-05-25,라이브,패션잡화,295133,14066,281067,False,False
O17293,C003,2026-05-25,라이브,식품,382883,13110,369773,False,False
O17294,C003,2026-05-25,라이브,식품,96713,6244,90469,False,False
O17295,C003,2026-05-25,라이브,뷰티,226043,7036,219007,False,False
O17296,C003,2026-05-25,라이브,식품,327777,12384,315393,False,False
O17297,C004,2026-05-25,오픈마켓,생활용품,70896,5107,65789,False,False
O17298,C004,2026-05-25,오픈마켓,패션잡화,414100,29504,384596,False,False
O17299,C004,2026-05-25,오픈마켓,뷰티,248612,17447,231165,False,False
O17300,C004,2026-05-25,오픈마켓,식품,188038,4994,183044,False,False
O17301,C004,2026-05-25,오픈마켓,식품,119597,6680,112917,False,False
O17302,C004,2026-05-25,오픈마켓,생활용품,257744,17129,240615,False,False
O17303,C004,2026-05-25,오픈마켓,식품,41699,2109,39590,False,False
O17304,C004,2026-05-25,오픈마켓,생활용품,301664,12203,289461,False,False
O17305,C004,2026-05-25,오픈마켓,식품,45852,1305,44547,False,False
O17306,C004,2026-05-25,오픈마켓,생활용품,32934,994,0,True,False
O17307,C004,2026-05-25,오픈마켓,생활용품,97939,7135,90804,False,False
O17308,C005,2026-05-25,자사몰,디지털,415343,23234,392109,False,False
O17309,C005,2026-05-25,자사몰,생활용품,383500,11043,372457,False,False
O17310,C005,2026-05-25,자사몰,디지털,413240,19211,394029,False,False
O17311,C005,2026-05-25,자사몰,뷰티,281971,20467,261504,False,False
O17312,C005,2026-05-25,자사몰,패션잡화,71420,3313,68107,False,False
O17313,C005,2026-05-25,자사몰,식품,290567,16717,273850,False,False
O17314,C005,2026-05-25,자사몰,식품,123873,6378,117495,False,False
O17315,C001,2026-05-26,자사몰,디지털,93027,3124,89903,False,False
O17316,C001,2026-05-26,자사몰,뷰티,406699,14185,392514,False,False
O17317,C001,2026-05-26,자사몰,패션잡화,243918,10547,233371,False,False
O17318,C001,2026-05-26,자사몰,패션잡화,246846,17039,229807,False,False
O17319,C001,2026-05-26,자사몰,뷰티,187225,6759,0,True,False
O17320,C001,2026-05-26,자사몰,디지털,203103,14587,188516,False,False
O17321,C001,2026-05-26,자사몰,패션잡화,374822,13638,361184,False,False
O17322,C001,2026-05-26,자사몰,식품,177446,5913,171533,False,False
O17323,C001,2026-05-26,자사몰,디지털,219734,6726,0,True,False
O17324,C001,2026-05-26,자사몰,뷰티,371402,23801,347601,False,False
O17325,C001,2026-05-26,자사몰,뷰티,211574,15235,0,True,False
O17326,C002,2026-05-26,오픈마켓,생활용품,403130,18556,384574,False,False
O17327,C002,2026-05-26,오픈마켓,뷰티,157900,6655,151245,False,False
O17328,C002,2026-05-26,오픈마켓,생활용품,160239,4926,0,True,False
O17329,C002,2026-05-26,오픈마켓,생활용품,195337,8164,187173,False,False
O17330,C002,2026-05-26,오픈마켓,식품,352937,14569,338368,False,False
O17331,C002,2026-05-26,오픈마켓,뷰티,334654,15978,318676,False,False
O17332,C002,2026-05-26,오픈마켓,생활용품,148934,6943,141991,False,False
O17333,C002,2026-05-26,오픈마켓,생활용품,90694,2881,87813,False,False
O17334,C002,2026-05-26,오픈마켓,식품,361987,11046,350941,False,False
O17335,C002,2026-05-26,오픈마켓,디지털,146796,5972,140824,False,True
O17336,C003,2026-05-26,라이브,식품,103129,7081,96048,False,True
O17337,C003,2026-05-26,라이브,디지털,248805,17042,231763,False,False
O17338,C003,2026-05-26,라이브,뷰티,308559,22874,285685,False,False
O17339,C003,2026-05-26,라이브,디지털,360719,18959,341760,False,False
O17340,C003,2026-05-26,라이브,식품,290501,20020,270481,False,False
O17341,C004,2026-05-26,오픈마켓,뷰티,116066,3326,112740,False,False
O17342,C004,2026-05-26,오픈마켓,뷰티,194313,8379,185934,False,False
O17343,C004,2026-05-26,오픈마켓,패션잡화,141176,5087,136089,False,False
O17344,C004,2026-05-26,오픈마켓,디지털,133625,8270,125355,False,False
O17345,C004,2026-05-26,오픈마켓,뷰티,207135,11466,0,True,False
O17346,C005,2026-05-26,자사몰,디지털,327505,15273,312232,False,False
O17347,C005,2026-05-26,자사몰,디지털,253194,8828,244366,False,False
O17348,C005,2026-05-26,자사몰,패션잡화,382520,14022,368498,False,False
O17349,C005,2026-05-26,자사몰,식품,228517,9175,219342,False,False
